"adaptation_seconds","best_validation_loss","domain","eval_nll","eval_rmse","evaluation_block_displacement_m","evaluation_contact_steps","initial_validation_loss","model","multi_step_rmse","optimization_steps","residual","residual_norm","rolled_back","seed","shots","topology","sweep_config"
"0.0","","D3__mixed_composition","-35.275821685791016","0.06173044815659523","0.013306613433560757","7","","history_encoder","0.6528745293617249","","mixed_composition","0.0","","7","0","D3","history_per_trajectory_w10"
"0.0","","D3__mixed_composition","-37.55817413330078","0.05324101448059082","0.013306613433560757","7","","parameter_matched","0.5922991633415222","","mixed_composition","0.0","","7","0","D3","history_per_trajectory_w10"
"0.0","","D3__mixed_composition","-35.098411560058594","0.06147037073969841","0.013306613433560757","7","","topology_only","0.47186923027038574","","mixed_composition","0.0","","7","1","D3","history_per_trajectory_w10"
"9.531563199998345","-33.102841796875","D3__mixed_composition","-35.14410400390625","0.05672531574964523","0.013306613433560757","7","-32.7011962890625","dfwm","0.5171113014221191","20","mixed_composition","0.49572014808654785","False","7","1","D3","history_per_trajectory_w10"
"5.744580499973381","","D3__mixed_composition","-34.709835052490234","0.05564586818218231","0.013306613433560757","7","","residual_only","0.3676568567752838","","mixed_composition","1.3589622974395752","","7","1","D3","history_per_trajectory_w10"
"6.756163900019601","","D3__mixed_composition","-35.491336822509766","0.0657423883676529","0.013306613433560757","7","","monolithic_matched","0.6815929412841797","","mixed_composition","3.3292388916015625","","7","1","D3","history_per_trajectory_w10"
"0.0004616999940481037","","D3__mixed_composition","-36.676597595214844","0.0607934333384037","0.013306613433560757","7","","history_encoder","0.6500946879386902","","mixed_composition","0.4204046130180359","","7","1","D3","history_per_trajectory_w10"
"6.60725130001083","","D3__mixed_composition","-35.90299606323242","0.05645934119820595","0.013306613433560757","7","","parameter_matched","0.5719380974769592","","mixed_composition","3.614720106124878","","7","1","D3","history_per_trajectory_w10"
"0.0","","D3__mixed_composition","-35.098411560058594","0.06147037073969841","0.013306613433560757","7","","topology_only","0.47186923027038574","","mixed_composition","0.0","","7","2","D3","history_per_trajectory_w10"
"15.170936900016386","-33.115595703125","D3__mixed_composition","-35.10468673706055","0.05674479901790619","0.013306613433560757","7","-32.7011962890625","dfwm","0.5168091058731079","20","mixed_composition","0.5093173384666443","False","7","2","D3","history_per_trajectory_w10"
"13.491696399985813","","D3__mixed_composition","-34.858673095703125","0.05536579713225365","0.013306613433560757","7","","residual_only","0.36950844526290894","","mixed_composition","1.2546290159225464","","7","2","D3","history_per_trajectory_w10"
"13.535454500000924","","D3__mixed_composition","-35.476409912109375","0.06534618884325027","0.013306613433560757","7","","monolithic_matched","0.6810959577560425","","mixed_composition","3.292161226272583","","7","2","D3","history_per_trajectory_w10"
"0.0004653999931178987","","D3__mixed_composition","-36.68363952636719","0.06086535006761551","0.013306613433560757","7","","history_encoder","0.6503633856773376","","mixed_composition","0.4300369918346405","","7","2","D3","history_per_trajectory_w10"
