adaptation_seconds,domain,eval_nll,eval_rmse,model,multi_step_rmse,residual,residual_norm,seed,shots,topology
15.241889600001741,D2__mixed_composition,-40.542518615722656,0.0354129783809185,parameter_matched,0.1462242156267166,mixed_composition,1.9054328203201294,17,2,D2
0.0,D2__mixed_composition,-43.01603317260742,0.035273779183626175,topology_only,0.17968539893627167,mixed_composition,0.0,17,5,D2
46.541798700010986,D2__mixed_composition,-37.77229690551758,0.035908181220293045,dfwm,0.16556158661842346,mixed_composition,1.3869348764419556,17,5,D2
41.079383200005395,D2__mixed_composition,-52.73312759399414,0.03606877103447914,residual_only,0.1654191017150879,mixed_composition,0.566646933555603,17,5,D2
45.680726399994455,D2__mixed_composition,-48.81090545654297,0.048689186573028564,monolithic_matched,0.2775997817516327,mixed_composition,0.9364283680915833,17,5,D2
0.0003921000025002286,D2__mixed_composition,-43.67724609375,0.03689064458012581,history_encoder,0.18005667626857758,mixed_composition,0.6579325199127197,17,5,D2
42.21754039998632,D2__mixed_composition,-40.93809509277344,0.03525174409151077,parameter_matched,0.14637306332588196,mixed_composition,1.861535668373108,17,5,D2
0.0,D3__mixed_composition,-43.11051940917969,0.034279994666576385,topology_only,0.17989316582679749,mixed_composition,0.0,17,0,D3
0.0,D3__mixed_composition,-36.10736846923828,0.03383722901344299,dfwm,0.1613328456878662,mixed_composition,0.0,17,0,D3
0.0,D3__mixed_composition,-47.10456466674805,0.03377537429332733,residual_only,0.15090368688106537,mixed_composition,0.0,17,0,D3
0.0,D3__mixed_composition,-45.306182861328125,0.04575789347290993,monolithic_matched,0.24987243115901947,mixed_composition,0.0,17,0,D3
0.0,D3__mixed_composition,-43.872406005859375,0.03473394736647606,history_encoder,0.16675296425819397,mixed_composition,0.0,17,0,D3
0.0,D3__mixed_composition,-37.70252227783203,0.0327940434217453,parameter_matched,0.128720223903656,mixed_composition,0.0,17,0,D3
0.0,D3__mixed_composition,-43.11051940917969,0.034279994666576385,topology_only,0.17989316582679749,mixed_composition,0.0,17,1,D3
9.612082999999984,D3__mixed_composition,-36.87409591674805,0.03392735496163368,dfwm,0.16336849331855774,mixed_composition,1.6083927154541016,17,1,D3
7.801219100001617,D3__mixed_composition,-47.67510986328125,0.03361017256975174,residual_only,0.15354055166244507,mixed_composition,0.7381486892700195,17,1,D3
